snapshot_id,hospital_id,snapshot_time,ed_beds_available,icu_beds_available,ct_available,cath_lab_available,trauma_bays_available,ventilators_available,isolation_beds_available,blood_o_units_available,nurse_team_available,crowding_index
RS0004246,H001,2026/3/22 12:00,12,9,1,1,1,4,5,8,1,0.62
RS0004247,H002,2026/3/22 12:00,7,3,1,1,0,3,3,13,1,0.841
RS0004248,H003,2026/3/22 12:00,6,2,1,0,1,2,2,22,1,0.742
RS0004249,H004,2026/3/22 12:00,0,7,1,0,0,0,5,18,1,0.937
RS0004250,H005,2026/3/22 12:00,8,0,1,1,2,4,2,15,1,0.691
RS0004251,H001,2026/3/22 16:00,13,8,1,1,3,3,1,12,1,0.619
RS0004252,H002,2026/3/22 16:00,8,0,1,1,1,3,6,20,1,0.831
RS0004253,H003,2026/3/22 16:00,7,0,1,0,0,0,3,10,1,0.737
RS0004254,H004,2026/3/22 16:00,3,0,1,0,0,3,3,5,1,0.766
RS0004255,H005,2026/3/22 16:00,7,1,1,1,1,4,4,9,1,0.809
RS0004256,H001,2026/3/22 20:00,9,5,1,1,0,3,2,10,1,0.733
RS0004257,H002,2026/3/22 20:00,7,3,1,1,0,2,4,14,1,0.875
RS0004258,H003,2026/3/22 20:00,1,5,1,0,0,2,2,7,1,0.92
RS0004259,H004,2026/3/22 20:00,4,1,0,0,0,0,5,13,1,0.713
RS0004260,H005,2026/3/22 20:00,7,4,1,1,1,2,3,16,1,0.842
RS0004261,H001,2026/3/23 00:00,20,4,1,1,0,9,3,18,1,0.527
RS0004262,H002,2026/3/23 00:00,7,5,1,1,0,6,3,18,1,0.802
RS0004263,H003,2026/3/23 00:00,8,10,1,0,1,1,5,7,1,0.654
RS0004264,H004,2026/3/23 00:00,8,0,1,0,0,1,6,20,1,0.57
RS0004265,H005,2026/3/23 00:00,17,9,1,1,2,4,5,6,1,0.482
RS0004266,H001,2026/3/23 04:00,19,6,1,1,0,10,8,18,1,0.453
RS0004267,H002,2026/3/23 04:00,3,5,1,1,0,4,3,12,1,0.86
RS0004268,H003,2026/3/23 04:00,6,4,1,0,0,0,4,12,1,0.728
RS0004269,H004,2026/3/23 04:00,3,1,0,0,1,2,2,15,1,0.869
RS0004270,H005,2026/3/23 04:00,14,5,1,1,1,4,7,25,1,0.723
RS0004271,H001,2026/3/23 08:00,11,5,1,1,0,8,5,16,1,0.878
RS0004272,H002,2026/3/23 08:00,11,1,1,1,1,3,4,5,1,0.7
RS0004273,H003,2026/3/23 08:00,8,4,1,0,1,4,4,21,1,0.573
RS0004274,H004,2026/3/23 08:00,6,1,1,0,0,0,2,11,1,0.573
RS0004275,H005,2026/3/23 08:00,19,3,1,1,0,4,5,20,1,0.407
RS0004276,H001,2026/3/23 12:00,9,6,1,1,0,5,2,8,1,0.828
RS0004277,H002,2026/3/23 12:00,3,0,1,1,0,4,3,19,1,1
RS0004278,H003,2026/3/23 12:00,13,4,1,0,0,3,3,12,1,0.403
RS0004279,H004,2026/3/23 12:00,4,0,1,0,0,0,2,8,1,0.694
RS0004280,H005,2026/3/23 12:00,3,5,1,1,2,5,5,12,1,0.823
RS0004281,H001,2026/3/23 16:00,9,5,1,0,0,7,5,17,1,0.875
RS0004282,H002,2026/3/23 16:00,5,9,1,1,1,3,2,16,1,0.846
RS0004283,H003,2026/3/23 16:00,12,4,1,0,0,2,3,7,1,0.501
RS0004284,H004,2026/3/23 16:00,5,0,1,0,0,1,4,18,1,0.694
RS0004285,H005,2026/3/23 16:00,7,3,1,1,2,0,1,16,1,0.943
RS0004286,H001,2026/3/23 20:00,7,6,1,1,0,4,1,14,1,0.843
RS0004287,H002,2026/3/23 20:00,13,4,1,1,1,4,3,19,1,0.634
RS0004288,H003,2026/3/23 20:00,7,9,1,0,0,0,5,14,1,0.741
RS0004289,H004,2026/3/23 20:00,3,1,1,0,0,0,6,12,1,0.914
RS0004290,H005,2026/3/23 20:00,13,2,1,1,2,2,4,9,1,0.782
RS0004291,H001,2026/3/24 00:00,15,2,1,1,0,6,3,18,1,0.625
RS0004292,H002,2026/3/24 00:00,7,3,1,1,0,4,5,17,1,0.702
RS0004293,H003,2026/3/24 00:00,1,3,1,0,0,6,4,17,1,0.989
RS0004294,H004,2026/3/24 00:00,8,1,1,0,0,4,3,15,1,0.403
RS0004295,H005,2026/3/24 00:00,9,1,1,1,0,4,7,19,0,0.795
RS0004296,H001,2026/3/24 04:00,13,11,1,1,1,9,5,21,1,0.609
RS0004297,H002,2026/3/24 04:00,8,3,1,1,1,3,6,13,1,0.787
RS0004298,H003,2026/3/24 04:00,9,8,1,0,0,4,4,19,1,0.706
RS0004299,H004,2026/3/24 04:00,7,0,1,0,1,0,4,17,1,0.489
RS0004300,H005,2026/3/24 04:00,15,0,1,1,2,8,3,20,1,0.734
RS0004301,H001,2026/3/24 08:00,23,5,1,1,2,7,1,13,1,0.556
RS0004302,H002,2026/3/24 08:00,5,7,1,1,0,5,4,20,1,0.869
RS0004303,H003,2026/3/24 08:00,11,0,0,0,2,0,4,26,1,0.547
RS0004304,H004,2026/3/24 08:00,7,0,1,0,0,2,5,5,1,0.701
RS0004305,H005,2026/3/24 08:00,24,2,1,1,1,6,6,17,1,0.47
RS0004306,H001,2026/3/24 12:00,12,1,1,1,2,5,4,16,1,0.76
RS0004307,H002,2026/3/24 12:00,6,3,1,1,2,2,6,15,1,0.702
RS0004308,H003,2026/3/24 12:00,5,5,1,0,1,4,3,13,1,0.825
RS0004309,H004,2026/3/24 12:00,0,0,1,0,0,1,5,16,1,1
RS0004310,H005,2026/3/24 12:00,11,0,0,1,1,2,7,13,1,0.819
RS0004311,H001,2026/3/24 16:00,7,5,1,1,0,2,2,15,1,0.795
RS0004312,H002,2026/3/24 16:00,5,0,1,1,1,2,3,17,1,0.855
RS0004313,H003,2026/3/24 16:00,10,0,1,0,0,3,2,2,1,0.53
RS0004314,H004,2026/3/24 16:00,4,0,1,0,1,3,5,20,1,0.766
RS0004315,H005,2026/3/24 16:00,10,7,1,1,1,3,5,14,1,0.878
RS0004316,H001,2026/3/24 20:00,7,3,1,1,3,5,6,14,1,0.766
RS0004317,H002,2026/3/24 20:00,13,4,1,0,0,4,4,12,1,0.702
RS0004318,H003,2026/3/24 20:00,5,0,1,0,1,3,4,14,1,0.918
RS0004319,H004,2026/3/24 20:00,1,3,1,0,0,2,0,4,1,0.961
RS0004320,H005,2026/3/24 20:00,10,0,1,1,0,3,3,18,1,0.702
RS0004321,H001,2026/3/25 00:00,14,9,1,1,3,8,5,25,1,0.618
RS0004322,H002,2026/3/25 00:00,0,8,1,1,1,5,4,13,1,1
RS0004323,H003,2026/3/25 00:00,5,5,1,0,1,2,3,14,1,0.717
RS0004324,H004,2026/3/25 00:00,16,1,0,0,1,3,7,22,1,0.062
RS0004325,H005,2026/3/25 00:00,11,7,1,1,0,6,7,16,1,0.737
RS0004326,H001,2026/3/25 04:00,6,5,1,1,0,8,7,17,1,0.792
RS0004327,H002,2026/3/25 04:00,9,2,1,1,0,0,6,19,1,0.699
RS0004328,H003,2026/3/25 04:00,1,2,1,0,0,0,3,24,1,0.958
RS0004329,H004,2026/3/25 04:00,1,3,1,0,0,1,3,20,1,0.959
RS0004330,H005,2026/3/25 04:00,15,5,1,0,1,5,3,21,1,0.529
RS0004331,H001,2026/3/25 08:00,13,1,1,1,2,6,6,23,1,0.614
RS0004332,H002,2026/3/25 08:00,14,8,1,1,0,3,7,22,1,0.533
RS0004333,H003,2026/3/25 08:00,12,11,1,0,0,3,6,17,1,0.631
RS0004334,H004,2026/3/25 08:00,0,5,1,0,0,3,3,9,1,1
RS0004335,H005,2026/3/25 08:00,13,5,1,1,0,7,5,14,1,0.585
RS0004336,H001,2026/3/25 12:00,13,9,1,1,0,6,3,22,0,0.797
RS0004337,H002,2026/3/25 12:00,9,3,1,1,0,0,4,15,1,0.671
RS0004338,H003,2026/3/25 12:00,1,1,1,0,0,5,6,18,1,0.962
RS0004339,H004,2026/3/25 12:00,3,2,1,0,0,2,7,8,0,0.75
RS0004340,H005,2026/3/25 12:00,6,7,1,1,3,3,1,23,1,0.812
RS0004341,H001,2026/3/25 16:00,13,9,1,1,0,4,3,18,1,0.827
RS0004342,H002,2026/3/25 16:00,10,2,1,0,1,4,0,9,1,0.666
RS0004343,H003,2026/3/25 16:00,6,6,1,0,0,1,2,18,1,0.813
RS0004344,H004,2026/3/25 16:00,0,2,1,0,1,0,4,17,1,0.907
RS0004345,H005,2026/3/25 16:00,9,1,1,1,1,1,3,11,1,0.705
RS0004346,H001,2026/3/25 20:00,17,3,1,1,0,3,4,10,1,0.5
RS0004347,H002,2026/3/25 20:00,1,5,1,1,0,3,1,14,1,0.964
RS0004348,H003,2026/3/25 20:00,0,3,1,0,1,3,3,17,1,1
RS0004349,H004,2026/3/25 20:00,9,0,1,0,1,1,5,16,1,0.356
RS0004350,H005,2026/3/25 20:00,8,8,1,0,0,4,6,15,1,0.925
RS0004351,H001,2026/3/26 00:00,9,7,1,1,1,9,6,13,1,0.815
RS0004352,H002,2026/3/26 00:00,4,0,1,1,1,1,6,19,1,0.963
RS0004353,H003,2026/3/26 00:00,6,4,1,0,1,2,4,14,1,0.897
RS0004354,H004,2026/3/26 00:00,1,4,1,0,0,0,5,19,1,0.871
RS0004355,H005,2026/3/26 00:00,17,6,1,1,2,8,4,22,1,0.555
RS0004356,H001,2026/3/26 04:00,22,3,1,1,1,4,4,22,1,0.555
RS0004357,H002,2026/3/26 04:00,15,1,1,1,1,3,2,20,1,0.414
RS0004358,H003,2026/3/26 04:00,1,0,1,0,2,1,6,12,1,1
RS0004359,H004,2026/3/26 04:00,3,3,0,0,1,0,6,11,1,0.905
RS0004360,H005,2026/3/26 04:00,16,4,1,1,3,5,8,23,1,0.556
RS0004361,H001,2026/3/26 08:00,14,1,1,1,0,5,5,6,1,0.734
RS0004362,H002,2026/3/26 08:00,8,1,1,1,1,4,4,20,1,0.752
RS0004363,H003,2026/3/26 08:00,3,1,1,0,0,0,4,8,1,0.903
RS0004364,H004,2026/3/26 08:00,0,4,0,0,0,2,2,14,1,1
RS0004365,H005,2026/3/26 08:00,16,0,1,1,1,4,4,17,1,0.59
RS0004366,H001,2026/3/26 12:00,0,5,1,1,2,6,6,14,1,0.959
RS0004367,H002,2026/3/26 12:00,11,4,1,1,2,2,6,22,1,0.598
RS0004368,H003,2026/3/26 12:00,5,0,1,0,0,6,1,12,1,0.878
RS0004369,H004,2026/3/26 12:00,12,0,1,0,1,0,5,21,0,0.262
RS0004370,H005,2026/3/26 12:00,13,6,1,1,1,4,0,17,1,0.567
RS0004371,H001,2026/3/26 16:00,13,7,1,1,0,7,6,20,1,0.654
RS0004372,H002,2026/3/26 16:00,13,4,1,1,0,3,3,8,1,0.677
RS0004373,H003,2026/3/26 16:00,2,4,1,0,0,1,3,15,1,1
RS0004374,H004,2026/3/26 16:00,4,4,1,0,0,2,7,1,1,0.672
RS0004375,H005,2026/3/26 16:00,5,0,1,1,1,4,4,19,1,0.784
RS0004376,H001,2026/3/26 20:00,9,7,1,1,0,2,1,5,1,0.769
RS0004377,H002,2026/3/26 20:00,5,6,1,1,1,4,0,16,1,0.863
RS0004378,H003,2026/3/26 20:00,5,4,1,0,0,6,0,15,1,0.888
RS0004379,H004,2026/3/26 20:00,8,0,1,0,0,1,5,10,1,0.618
RS0004380,H005,2026/3/26 20:00,10,7,1,1,1,5,2,16,1,0.75
RS0004381,H001,2026/3/27 00:00,15,4,1,1,2,6,6,9,1,0.727
RS0004382,H002,2026/3/27 00:00,9,8,1,1,0,5,5,16,1,0.74
RS0004383,H003,2026/3/27 00:00,10,0,1,0,2,6,1,17,1,0.58
RS0004384,H004,2026/3/27 00:00,0,3,1,0,0,1,5,12,1,0.916
RS0004385,H005,2026/3/27 00:00,2,8,1,0,0,4,2,23,1,0.848
RS0004386,H001,2026/3/27 04:00,15,9,1,1,0,5,5,14,1,0.717
RS0004387,H002,2026/3/27 04:00,9,1,1,1,2,6,5,20,1,0.625
RS0004388,H003,2026/3/27 04:00,7,3,1,0,2,3,4,7,1,0.748
RS0004389,H004,2026/3/27 04:00,7,0,1,0,0,4,3,20,1,0.667
RS0004390,H005,2026/3/27 04:00,16,9,1,0,1,7,10,19,0,0.652
RS0004391,H001,2026/3/27 08:00,17,11,1,1,1,5,5,10,1,0.696
RS0004392,H002,2026/3/27 08:00,10,4,1,1,1,3,8,9,1,0.582
RS0004393,H003,2026/3/27 08:00,9,7,1,0,0,0,5,30,1,0.733
RS0004394,H004,2026/3/27 08:00,4,0,1,0,1,3,6,24,1,0.839
RS0004395,H005,2026/3/27 08:00,10,6,1,1,3,8,0,24,1,0.658
RS0004396,H001,2026/3/27 12:00,17,12,1,1,1,4,6,25,1,0.636
RS0004397,H002,2026/3/27 12:00,6,8,1,1,0,7,6,15,1,0.932
RS0004398,H003,2026/3/27 12:00,9,2,1,0,2,1,3,14,1,0.702
RS0004399,H004,2026/3/27 12:00,0,0,0,0,1,0,3,17,1,1
RS0004400,H005,2026/3/27 12:00,13,8,1,1,3,4,4,11,1,0.661
RS0004401,H001,2026/3/27 16:00,11,0,1,1,1,5,1,15,1,0.799
RS0004402,H002,2026/3/27 16:00,11,3,1,1,0,2,4,14,1,0.557
RS0004403,H003,2026/3/27 16:00,9,3,1,0,1,2,2,2,1,0.674
RS0004404,H004,2026/3/27 16:00,2,2,1,0,0,4,4,6,1,0.885
RS0004405,H005,2026/3/27 16:00,8,0,1,1,3,6,3,11,1,0.868
RS0004406,H001,2026/3/27 20:00,15,8,1,1,1,7,1,25,1,0.754
RS0004407,H002,2026/3/27 20:00,10,6,0,1,0,0,2,14,1,0.676
RS0004408,H003,2026/3/27 20:00,6,6,1,0,1,3,4,10,1,0.899
RS0004409,H004,2026/3/27 20:00,5,0,0,0,1,2,0,21,1,0.752
RS0004410,H005,2026/3/27 20:00,14,0,1,1,2,5,4,10,1,0.652
RS0004411,H001,2026/3/28 00:00,14,5,1,1,2,6,4,15,1,0.709
RS0004412,H002,2026/3/28 00:00,9,1,1,1,1,5,3,14,1,0.713
RS0004413,H003,2026/3/28 00:00,13,1,1,0,1,5,2,18,1,0.58
RS0004414,H004,2026/3/28 00:00,4,0,1,0,0,1,6,15,1,0.897
RS0004415,H005,2026/3/28 00:00,11,2,1,1,1,2,4,25,1,0.833
RS0004416,H001,2026/3/28 04:00,19,5,1,0,0,4,5,21,1,0.472
RS0004417,H002,2026/3/28 04:00,9,1,1,1,2,6,7,22,1,0.641
RS0004418,H003,2026/3/28 04:00,3,4,1,0,0,4,2,7,1,0.837
RS0004419,H004,2026/3/28 04:00,2,3,1,0,1,3,4,17,1,1
RS0004420,H005,2026/3/28 04:00,9,6,1,1,2,7,6,16,1,0.72
RS0004421,H001,2026/3/28 08:00,14,4,1,1,2,4,5,19,1,0.623
RS0004422,H002,2026/3/28 08:00,11,5,1,1,1,2,3,20,1,0.562
RS0004423,H003,2026/3/28 08:00,9,6,1,0,0,0,5,19,1,0.697
RS0004424,H004,2026/3/28 08:00,4,2,1,0,0,0,5,10,1,0.701
RS0004425,H005,2026/3/28 08:00,20,5,1,1,1,5,6,13,1,0.407
RS0004426,H001,2026/3/28 12:00,12,5,1,1,0,4,4,13,1,0.836
RS0004427,H002,2026/3/28 12:00,6,1,1,1,1,5,3,10,1,0.779
RS0004428,H003,2026/3/28 12:00,4,6,1,0,0,0,3,6,1,0.887
RS0004429,H004,2026/3/28 12:00,8,2,1,0,0,2,3,2,0,0.539
RS0004430,H005,2026/3/28 12:00,3,0,1,1,0,2,2,9,1,0.916
RS0004431,H001,2026/3/28 16:00,16,4,1,1,0,5,5,11,1,0.611
RS0004432,H002,2026/3/28 16:00,9,7,1,1,0,0,5,8,1,0.613
RS0004433,H003,2026/3/28 16:00,4,4,1,0,1,2,3,18,0,0.768
RS0004434,H004,2026/3/28 16:00,2,5,1,0,1,0,5,8,0,0.914
RS0004435,H005,2026/3/28 16:00,9,7,1,1,1,5,4,6,1,0.789
RS0004436,H001,2026/3/28 20:00,14,1,1,1,2,4,2,10,1,0.7
RS0004437,H002,2026/3/28 20:00,0,6,1,1,0,1,1,14,1,1
RS0004438,H003,2026/3/28 20:00,0,0,1,0,2,1,3,15,1,1
RS0004439,H004,2026/3/28 20:00,9,2,1,0,1,0,0,5,1,0.509
RS0004440,H005,2026/3/28 20:00,10,2,1,1,2,0,3,16,1,0.801
RS0004441,H001,2026/3/29 00:00,13,2,1,1,2,4,4,16,1,0.593
RS0004442,H002,2026/3/29 00:00,4,4,1,1,0,5,6,17,1,0.836
RS0004443,H003,2026/3/29 00:00,0,1,1,0,2,2,4,16,1,1
RS0004444,H004,2026/3/29 00:00,0,1,1,0,1,0,5,18,1,0.957
RS0004445,H005,2026/3/29 00:00,7,1,1,1,1,3,5,11,0,0.86
RS0004446,H001,2026/3/29 04:00,13,10,1,1,1,8,4,11,1,0.809
RS0004447,H002,2026/3/29 04:00,4,0,1,1,0,3,3,13,1,0.834
RS0004448,H003,2026/3/29 04:00,5,7,1,0,0,1,6,19,1,0.749
RS0004449,H004,2026/3/29 04:00,2,0,1,0,0,2,4,8,1,0.926
RS0004450,H005,2026/3/29 04:00,13,11,1,1,3,2,7,13,1,0.665
RS0004451,H001,2026/3/29 08:00,7,5,1,1,1,8,7,9,1,0.912
RS0004452,H002,2026/3/29 08:00,9,2,1,1,1,0,3,17,1,0.711
RS0004453,H003,2026/3/29 08:00,6,1,1,0,0,1,6,11,1,0.826
RS0004454,H004,2026/3/29 08:00,3,0,1,0,0,0,5,13,1,0.806
RS0004455,H005,2026/3/29 08:00,12,3,1,1,2,9,5,17,1,0.831
RS0004456,H001,2026/3/29 12:00,13,0,1,1,1,5,1,9,1,0.764
RS0004457,H002,2026/3/29 12:00,12,0,1,1,2,4,1,15,1,0.5
RS0004458,H003,2026/3/29 12:00,10,2,1,0,1,2,4,5,1,0.72
RS0004459,H004,2026/3/29 12:00,11,5,1,0,0,0,2,11,1,0.245
RS0004460,H005,2026/3/29 12:00,10,0,1,1,2,3,3,13,1,0.775
RS0004461,H001,2026/3/29 16:00,11,3,1,1,3,6,4,10,1,0.688
RS0004462,H002,2026/3/29 16:00,6,3,1,1,1,2,1,16,1,0.866
RS0004463,H003,2026/3/29 16:00,10,0,1,0,2,2,2,10,1,0.588
RS0004464,H004,2026/3/29 16:00,8,1,1,0,0,0,5,10,0,0.408
RS0004465,H005,2026/3/29 16:00,15,2,1,1,1,0,0,19,1,0.543
RS0004466,H001,2026/3/29 20:00,8,4,1,1,2,2,4,16,1,0.81
RS0004467,H002,2026/3/29 20:00,5,6,1,0,0,1,4,15,1,0.839
RS0004468,H003,2026/3/29 20:00,8,2,1,0,1,4,3,11,1,0.794
RS0004469,H004,2026/3/29 20:00,3,3,1,0,0,0,3,7,1,0.946
RS0004470,H005,2026/3/29 20:00,6,2,1,0,0,0,3,15,1,0.883
RS0004471,H001,2026/3/30 00:00,17,6,1,1,1,6,5,4,1,0.536
RS0004472,H002,2026/3/30 00:00,12,0,1,1,0,4,5,10,1,0.514
RS0004473,H003,2026/3/30 00:00,8,0,1,0,0,3,9,9,1,0.753
RS0004474,H004,2026/3/30 00:00,6,4,1,0,1,0,8,24,1,0.751
RS0004475,H005,2026/3/30 00:00,15,6,1,0,4,6,6,20,1,0.596
RS0004476,H001,2026/3/30 04:00,18,0,1,1,3,4,4,17,1,0.573
RS0004477,H002,2026/3/30 04:00,6,2,1,1,0,0,5,9,1,0.846
RS0004478,H003,2026/3/30 04:00,7,4,1,0,1,1,7,9,1,0.718
RS0004479,H004,2026/3/30 04:00,5,0,1,0,1,0,6,22,1,0.702
RS0004480,H005,2026/3/30 04:00,9,3,1,1,2,5,2,4,1,0.687
RS0004481,H001,2026/3/30 08:00,13,6,1,1,2,6,5,12,1,0.737
RS0004482,H002,2026/3/30 08:00,8,6,1,1,1,3,1,13,1,0.876
RS0004483,H003,2026/3/30 08:00,9,1,1,0,0,3,2,15,1,0.538
RS0004484,H004,2026/3/30 08:00,10,8,1,0,1,0,0,13,1,0.3
RS0004485,H005,2026/3/30 08:00,13,3,1,1,1,6,4,20,1,0.694
RS0004486,H001,2026/3/30 12:00,13,8,1,1,2,3,4,19,1,0.79
RS0004487,H002,2026/3/30 12:00,9,0,1,1,0,3,8,14,1,0.799
RS0004488,H003,2026/3/30 12:00,8,3,1,0,0,4,8,12,1,0.809
RS0004489,H004,2026/3/30 12:00,5,3,1,0,0,2,2,10,1,0.653
RS0004490,H005,2026/3/30 12:00,15,4,1,1,0,6,7,14,1,0.535
RS0004491,H001,2026/3/30 16:00,17,5,1,1,1,4,5,15,1,0.502
RS0004492,H002,2026/3/30 16:00,5,5,1,1,0,1,0,15,1,0.827
RS0004493,H003,2026/3/30 16:00,6,2,1,0,0,0,8,10,1,0.899
RS0004494,H004,2026/3/30 16:00,0,1,1,0,0,3,2,20,1,1
RS0004495,H005,2026/3/30 16:00,17,7,1,1,2,5,4,13,1,0.623
RS0004496,H001,2026/3/30 20:00,12,1,1,0,1,5,3,22,1,0.618
RS0004497,H002,2026/3/30 20:00,2,2,1,1,1,6,1,9,1,0.859
RS0004498,H003,2026/3/30 20:00,5,0,1,0,0,0,5,5,1,0.874
RS0004499,H004,2026/3/30 20:00,8,0,1,0,0,2,4,8,1,0.416
RS0004500,H005,2026/3/30 20:00,12,4,1,1,2,0,2,6,1,0.691
RS0004501,H001,2026/3/31 00:00,14,3,1,1,0,5,4,16,1,0.639
RS0004502,H002,2026/3/31 00:00,10,8,1,1,0,1,2,21,1,0.776
RS0004503,H003,2026/3/31 00:00,6,0,1,0,0,1,4,22,1,0.89
RS0004504,H004,2026/3/31 00:00,7,0,1,0,1,1,3,3,1,0.503
RS0004505,H005,2026/3/31 00:00,14,9,1,1,4,7,2,22,1,0.542
RS0004506,H001,2026/3/31 04:00,25,6,1,1,2,5,4,19,1,0.47
RS0004507,H002,2026/3/31 04:00,6,5,1,1,1,5,5,20,1,0.82
RS0004508,H003,2026/3/31 04:00,0,3,1,0,1,5,3,19,1,0.988
RS0004509,H004,2026/3/31 04:00,1,0,1,0,0,4,0,13,1,0.915
RS0004510,H005,2026/3/31 04:00,17,6,1,0,0,4,2,17,1,0.652
RS0004511,H001,2026/3/31 08:00,15,7,1,1,0,6,5,17,1,0.704
RS0004512,H002,2026/3/31 08:00,11,5,1,1,0,2,5,17,1,0.65
RS0004513,H003,2026/3/31 08:00,9,0,1,0,0,0,8,19,1,0.575
RS0004514,H004,2026/3/31 08:00,6,4,1,0,0,4,4,18,1,0.74
RS0004515,H005,2026/3/31 08:00,16,10,1,1,0,2,3,11,1,0.56
RS0004516,H001,2026/3/31 12:00,10,7,1,1,0,4,2,14,1,0.91
RS0004517,H002,2026/3/31 12:00,11,1,1,0,0,2,4,14,1,0.566
RS0004518,H003,2026/3/31 12:00,5,1,1,0,1,3,2,15,0,0.767
RS0004519,H004,2026/3/31 12:00,5,1,1,0,0,1,3,15,1,0.735
RS0004520,H005,2026/3/31 12:00,11,4,1,1,1,5,3,10,1,0.778
RS0004521,H001,2026/3/31 16:00,5,5,1,1,0,6,6,0,1,0.9
RS0004522,H002,2026/3/31 16:00,3,0,0,1,0,4,2,20,1,0.931
RS0004523,H003,2026/3/31 16:00,6,0,1,0,1,2,7,17,1,0.84
RS0004524,H004,2026/3/31 16:00,0,0,1,0,1,2,3,3,1,0.926
RS0004525,H005,2026/3/31 16:00,9,3,1,1,2,5,3,8,0,0.683
RS0004526,H001,2026/3/31 20:00,10,9,1,1,1,4,5,16,1,0.847
RS0004527,H002,2026/3/31 20:00,13,3,1,1,1,2,2,14,1,0.603
RS0004528,H003,2026/3/31 20:00,3,0,1,0,0,5,3,14,1,0.929
RS0004529,H004,2026/3/31 20:00,0,1,1,0,1,0,1,17,1,1
RS0004530,H005,2026/3/31 20:00,5,8,1,1,1,3,6,5,1,0.894
RS0004531,H001,2026/4/1 00:00,15,6,1,1,0,4,3,15,1,0.661
RS0004532,H002,2026/4/1 00:00,10,3,1,1,1,0,0,16,1,0.57
RS0004533,H003,2026/4/1 00:00,4,4,1,0,2,1,6,16,1,0.868
RS0004534,H004,2026/4/1 00:00,0,0,0,0,1,0,4,15,1,1
RS0004535,H005,2026/4/1 00:00,9,0,1,1,0,6,5,19,1,0.814
RS0004536,H001,2026/4/1 04:00,14,8,1,1,2,8,1,12,1,0.693
RS0004537,H002,2026/4/1 04:00,7,0,1,1,0,2,6,19,1,0.827
RS0004538,H003,2026/4/1 04:00,8,0,1,0,1,1,3,17,1,0.583
RS0004539,H004,2026/4/1 04:00,0,0,1,0,1,4,3,32,1,0.97
RS0004540,H005,2026/4/1 04:00,8,5,1,1,2,3,5,15,1,0.773
RS0004541,H001,2026/4/1 08:00,14,1,1,1,0,4,6,19,1,0.795
RS0004542,H002,2026/4/1 08:00,4,9,1,1,1,4,6,25,1,0.797
RS0004543,H003,2026/4/1 08:00,7,4,1,0,0,3,6,15,1,0.785
RS0004544,H004,2026/4/1 08:00,7,1,1,0,0,0,4,13,1,0.644
RS0004545,H005,2026/4/1 08:00,10,5,1,1,1,1,6,16,1,0.803
RS0004546,H001,2026/4/1 12:00,16,3,1,1,0,6,2,14,1,0.66
RS0004547,H002,2026/4/1 12:00,8,1,1,1,1,3,4,8,0,0.694
RS0004548,H003,2026/4/1 12:00,20,0,1,0,1,0,0,14,1,0.118
RS0004549,H004,2026/4/1 12:00,4,0,1,0,1,0,4,21,1,0.807
RS0004550,H005,2026/4/1 12:00,5,3,1,1,1,5,2,8,1,0.95
RS0004551,H001,2026/4/1 16:00,15,0,1,1,1,3,2,10,1,0.664
RS0004552,H002,2026/4/1 16:00,7,4,1,1,1,3,5,13,1,0.741
RS0004553,H003,2026/4/1 16:00,8,6,1,0,1,2,4,17,1,0.646
RS0004554,H004,2026/4/1 16:00,4,1,1,0,1,1,3,14,1,0.825
RS0004555,H005,2026/4/1 16:00,10,3,0,1,1,0,6,11,1,0.771
RS0004556,H001,2026/4/1 20:00,15,5,1,1,0,5,5,13,1,0.607
RS0004557,H002,2026/4/1 20:00,1,5,1,1,0,0,2,13,1,1
RS0004558,H003,2026/4/1 20:00,10,4,1,0,0,0,4,23,1,0.579
RS0004559,H004,2026/4/1 20:00,1,1,1,0,0,1,4,14,1,1
RS0004560,H005,2026/4/1 20:00,9,8,1,1,0,4,3,14,1,0.911
RS0004561,H001,2026/4/2 00:00,20,3,1,1,3,5,0,16,1,0.61
RS0004562,H002,2026/4/2 00:00,5,11,1,1,0,5,4,9,1,0.958
RS0004563,H003,2026/4/2 00:00,0,2,1,0,0,3,6,24,1,1
RS0004564,H004,2026/4/2 00:00,7,0,1,0,0,0,3,15,1,0.622
RS0004565,H005,2026/4/2 00:00,8,2,1,1,0,3,5,16,1,0.915
RS0004566,H001,2026/4/2 04:00,15,5,1,1,0,6,6,20,1,0.628
RS0004567,H002,2026/4/2 04:00,11,6,1,1,0,4,2,17,1,0.639
RS0004568,H003,2026/4/2 04:00,4,2,1,0,0,0,3,18,0,0.869
RS0004569,H004,2026/4/2 04:00,1,0,1,0,0,0,4,23,1,1
RS0004570,H005,2026/4/2 04:00,18,5,1,1,2,3,6,16,1,0.613
RS0004571,H001,2026/4/2 08:00,9,3,1,1,1,4,2,23,1,0.806
RS0004572,H002,2026/4/2 08:00,11,8,1,1,0,2,7,30,1,0.58
RS0004573,H003,2026/4/2 08:00,6,5,1,0,2,3,6,15,1,0.731
RS0004574,H004,2026/4/2 08:00,8,2,1,0,0,0,4,16,1,0.435
RS0004575,H005,2026/4/2 08:00,14,0,0,1,2,1,2,16,1,0.738
RS0004576,H001,2026/4/2 12:00,19,4,1,1,2,3,3,14,1,0.631
