shift_id,hospital_id,specialty,clinician_id,shift_label,shift_start,shift_end,on_call
SH013239,H001,神經內科,C0009,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013240,H001,外傷外科,C0011,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013241,H001,外傷外科,C0011,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013242,H001,外傷外科,C0012,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013243,H001,加護醫學,C0013,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013244,H001,加護醫學,C0013,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013245,H001,加護醫學,C0013,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013246,H001,放射科,C0016,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013247,H001,放射科,C0017,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013248,H001,放射科,C0018,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013249,H001,護理組長,C0021,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013250,H001,護理組長,C0021,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013251,H001,護理組長,C0019,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013252,H002,急診,C0022,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013253,H002,急診,C0023,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013254,H002,急診,C0022,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013255,H002,心臟內科,C0025,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013256,H002,心臟內科,C0025,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013257,H002,心臟內科,C0024,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013258,H002,神經內科,C0026,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013259,H002,神經內科,C0026,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013260,H002,神經內科,C0027,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013261,H002,外傷外科,C0029,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013262,H002,外傷外科,C0029,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013263,H002,外傷外科,C0028,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013264,H002,加護醫學,C0031,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013265,H002,加護醫學,C0030,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013266,H002,加護醫學,C0030,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013267,H002,放射科,C0032,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013268,H002,放射科,C0032,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013269,H002,放射科,C0032,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013270,H002,護理組長,C0035,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013271,H002,護理組長,C0034,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013272,H002,護理組長,C0034,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013273,H003,急診,C0036,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013274,H003,急診,C0036,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013275,H003,急診,C0036,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013276,H003,心臟內科,C0039,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013277,H003,心臟內科,C0038,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013278,H003,心臟內科,C0038,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013279,H003,神經內科,C0041,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013280,H003,神經內科,C0040,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013281,H003,神經內科,C0040,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013282,H003,外傷外科,C0043,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013283,H003,外傷外科,C0042,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013284,H003,外傷外科,C0042,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013285,H003,加護醫學,C0045,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013286,H003,加護醫學,C0044,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013287,H003,加護醫學,C0045,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013288,H003,放射科,C0046,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013289,H003,放射科,C0046,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013290,H003,放射科,C0046,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013291,H003,護理組長,C0048,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013292,H003,護理組長,C0048,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013293,H003,護理組長,C0049,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013294,H004,急診,C0050,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013295,H004,急診,C0050,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013296,H004,急診,C0051,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013297,H004,心臟內科,C0052,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013298,H004,心臟內科,C0053,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013299,H004,心臟內科,C0053,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013300,H004,神經內科,C0055,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013301,H004,神經內科,C0055,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013302,H004,神經內科,C0055,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013303,H004,外傷外科,C0056,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013304,H004,外傷外科,C0057,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013305,H004,外傷外科,C0057,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013306,H004,加護醫學,C0059,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013307,H004,加護醫學,C0059,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013308,H004,加護醫學,C0059,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013309,H004,放射科,C0060,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013310,H004,放射科,C0060,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013311,H004,放射科,C0061,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013312,H004,護理組長,C0063,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013313,H004,護理組長,C0062,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013314,H004,護理組長,C0062,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013315,H005,急診,C0066,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013316,H005,急診,C0064,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013317,H005,急診,C0064,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013318,H005,心臟內科,C0067,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013319,H005,心臟內科,C0067,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013320,H005,心臟內科,C0068,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013321,H005,神經內科,C0070,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013322,H005,神經內科,C0072,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013323,H005,神經內科,C0070,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013324,H005,外傷外科,C0075,夜班,2026/3/7 00:00,2026/3/7 08:00,1
SH013325,H005,外傷外科,C0073,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013326,H005,外傷外科,C0074,小夜班,2026/3/7 16:00,2026/3/8 00:00,1
SH013327,H005,加護醫學,C0078,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013328,H005,加護醫學,C0078,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013329,H005,加護醫學,C0078,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013330,H005,放射科,C0081,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013331,H005,放射科,C0080,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013332,H005,放射科,C0080,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013333,H005,護理組長,C0084,夜班,2026/3/7 00:00,2026/3/7 08:00,0
SH013334,H005,護理組長,C0083,日班,2026/3/7 08:00,2026/3/7 16:00,0
SH013335,H005,護理組長,C0083,小夜班,2026/3/7 16:00,2026/3/8 00:00,0
SH013336,H001,急診,C0001,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013337,H001,急診,C0003,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013338,H001,急診,C0002,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013339,H001,心臟內科,C0005,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013340,H001,心臟內科,C0004,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013341,H001,心臟內科,C0005,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013342,H001,神經內科,C0007,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013343,H001,神經內科,C0007,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013344,H001,神經內科,C0008,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013345,H001,外傷外科,C0010,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013346,H001,外傷外科,C0012,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013347,H001,外傷外科,C0011,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013348,H001,加護醫學,C0015,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013349,H001,加護醫學,C0014,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013350,H001,加護醫學,C0014,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013351,H001,放射科,C0017,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013352,H001,放射科,C0017,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013353,H001,放射科,C0018,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013354,H001,護理組長,C0021,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013355,H001,護理組長,C0020,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013356,H001,護理組長,C0020,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013357,H002,急診,C0022,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013358,H002,急診,C0022,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013359,H002,急診,C0022,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013360,H002,心臟內科,C0025,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013361,H002,心臟內科,C0024,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013362,H002,心臟內科,C0024,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013363,H002,神經內科,C0026,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013364,H002,神經內科,C0026,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013365,H002,神經內科,C0027,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013366,H002,外傷外科,C0029,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013367,H002,外傷外科,C0028,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013368,H002,外傷外科,C0028,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013369,H002,加護醫學,C0030,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013370,H002,加護醫學,C0030,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013371,H002,加護醫學,C0031,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013372,H002,放射科,C0033,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013373,H002,放射科,C0033,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013374,H002,放射科,C0032,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013375,H002,護理組長,C0034,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013376,H002,護理組長,C0034,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013377,H002,護理組長,C0034,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013378,H003,急診,C0037,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013379,H003,急診,C0036,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013380,H003,急診,C0036,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013381,H003,心臟內科,C0038,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013382,H003,心臟內科,C0039,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013383,H003,心臟內科,C0039,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013384,H003,神經內科,C0041,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013385,H003,神經內科,C0040,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013386,H003,神經內科,C0041,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013387,H003,外傷外科,C0043,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013388,H003,外傷外科,C0043,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013389,H003,外傷外科,C0043,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013390,H003,加護醫學,C0045,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013391,H003,加護醫學,C0044,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013392,H003,加護醫學,C0044,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013393,H003,放射科,C0047,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013394,H003,放射科,C0047,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013395,H003,放射科,C0047,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013396,H003,護理組長,C0048,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013397,H003,護理組長,C0048,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013398,H003,護理組長,C0048,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013399,H004,急診,C0051,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013400,H004,急診,C0051,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013401,H004,急診,C0050,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013402,H004,心臟內科,C0053,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013403,H004,心臟內科,C0053,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013404,H004,心臟內科,C0052,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013405,H004,神經內科,C0054,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013406,H004,神經內科,C0055,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013407,H004,神經內科,C0054,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013408,H004,外傷外科,C0057,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013409,H004,外傷外科,C0056,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013410,H004,外傷外科,C0057,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013411,H004,加護醫學,C0058,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013412,H004,加護醫學,C0059,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013413,H004,加護醫學,C0058,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013414,H004,放射科,C0061,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013415,H004,放射科,C0060,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013416,H004,放射科,C0061,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013417,H004,護理組長,C0063,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013418,H004,護理組長,C0062,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013419,H004,護理組長,C0062,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013420,H005,急診,C0065,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013421,H005,急診,C0064,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013422,H005,急診,C0065,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013423,H005,心臟內科,C0068,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013424,H005,心臟內科,C0068,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013425,H005,心臟內科,C0068,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013426,H005,神經內科,C0071,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013427,H005,神經內科,C0071,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013428,H005,神經內科,C0072,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013429,H005,外傷外科,C0073,夜班,2026/3/8 00:00,2026/3/8 08:00,1
SH013430,H005,外傷外科,C0074,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013431,H005,外傷外科,C0073,小夜班,2026/3/8 16:00,2026/3/9 00:00,1
SH013432,H005,加護醫學,C0077,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013433,H005,加護醫學,C0077,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013434,H005,加護醫學,C0078,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013435,H005,放射科,C0081,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013436,H005,放射科,C0079,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013437,H005,放射科,C0081,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013438,H005,護理組長,C0084,夜班,2026/3/8 00:00,2026/3/8 08:00,0
SH013439,H005,護理組長,C0082,日班,2026/3/8 08:00,2026/3/8 16:00,0
SH013440,H005,護理組長,C0083,小夜班,2026/3/8 16:00,2026/3/9 00:00,0
SH013441,H001,急診,C0003,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013442,H001,急診,C0003,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013443,H001,急診,C0003,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013444,H001,心臟內科,C0004,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013445,H001,心臟內科,C0006,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013446,H001,心臟內科,C0004,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013447,H001,神經內科,C0009,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013448,H001,神經內科,C0009,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013449,H001,神經內科,C0009,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013450,H001,外傷外科,C0012,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013451,H001,外傷外科,C0011,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013452,H001,外傷外科,C0010,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013453,H001,加護醫學,C0014,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013454,H001,加護醫學,C0015,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013455,H001,加護醫學,C0013,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013456,H001,放射科,C0016,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013457,H001,放射科,C0018,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013458,H001,放射科,C0017,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013459,H001,護理組長,C0020,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013460,H001,護理組長,C0020,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013461,H001,護理組長,C0021,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013462,H002,急診,C0022,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013463,H002,急診,C0023,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013464,H002,急診,C0022,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013465,H002,心臟內科,C0024,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013466,H002,心臟內科,C0025,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013467,H002,心臟內科,C0025,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013468,H002,神經內科,C0027,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013469,H002,神經內科,C0026,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013470,H002,神經內科,C0026,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013471,H002,外傷外科,C0029,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013472,H002,外傷外科,C0028,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013473,H002,外傷外科,C0028,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013474,H002,加護醫學,C0031,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013475,H002,加護醫學,C0030,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013476,H002,加護醫學,C0031,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013477,H002,放射科,C0032,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013478,H002,放射科,C0033,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013479,H002,放射科,C0032,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013480,H002,護理組長,C0034,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013481,H002,護理組長,C0034,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013482,H002,護理組長,C0034,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013483,H003,急診,C0037,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013484,H003,急診,C0037,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013485,H003,急診,C0037,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013486,H003,心臟內科,C0039,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013487,H003,心臟內科,C0039,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013488,H003,心臟內科,C0038,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013489,H003,神經內科,C0040,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013490,H003,神經內科,C0041,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013491,H003,神經內科,C0040,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013492,H003,外傷外科,C0042,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013493,H003,外傷外科,C0043,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013494,H003,外傷外科,C0042,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013495,H003,加護醫學,C0045,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013496,H003,加護醫學,C0045,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013497,H003,加護醫學,C0044,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013498,H003,放射科,C0046,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013499,H003,放射科,C0046,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013500,H003,放射科,C0046,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013501,H003,護理組長,C0049,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013502,H003,護理組長,C0048,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013503,H003,護理組長,C0048,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013504,H004,急診,C0051,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013505,H004,急診,C0050,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013506,H004,急診,C0050,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013507,H004,心臟內科,C0052,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013508,H004,心臟內科,C0052,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013509,H004,心臟內科,C0052,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013510,H004,神經內科,C0054,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013511,H004,神經內科,C0054,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013512,H004,神經內科,C0055,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013513,H004,外傷外科,C0057,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013514,H004,外傷外科,C0056,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013515,H004,外傷外科,C0057,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013516,H004,加護醫學,C0059,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013517,H004,加護醫學,C0058,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013518,H004,加護醫學,C0059,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013519,H004,放射科,C0060,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013520,H004,放射科,C0061,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013521,H004,放射科,C0060,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013522,H004,護理組長,C0062,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013523,H004,護理組長,C0063,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013524,H004,護理組長,C0063,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013525,H005,急診,C0066,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013526,H005,急診,C0065,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013527,H005,急診,C0065,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013528,H005,心臟內科,C0069,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013529,H005,心臟內科,C0069,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013530,H005,心臟內科,C0069,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013531,H005,神經內科,C0071,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013532,H005,神經內科,C0071,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013533,H005,神經內科,C0070,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013534,H005,外傷外科,C0074,夜班,2026/3/9 00:00,2026/3/9 08:00,1
SH013535,H005,外傷外科,C0075,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013536,H005,外傷外科,C0075,小夜班,2026/3/9 16:00,2026/3/10 00:00,1
SH013537,H005,加護醫學,C0076,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013538,H005,加護醫學,C0077,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013539,H005,加護醫學,C0077,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013540,H005,放射科,C0079,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013541,H005,放射科,C0079,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013542,H005,放射科,C0081,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013543,H005,護理組長,C0084,夜班,2026/3/9 00:00,2026/3/9 08:00,0
SH013544,H005,護理組長,C0082,日班,2026/3/9 08:00,2026/3/9 16:00,0
SH013545,H005,護理組長,C0084,小夜班,2026/3/9 16:00,2026/3/10 00:00,0
SH013546,H001,急診,C0001,夜班,2026/3/10 00:00,2026/3/10 08:00,0
SH013547,H001,急診,C0002,日班,2026/3/10 08:00,2026/3/10 16:00,0
